customerID,SeniorCitizen,gender,tenure,MonthlyCharges,Contract,InternetService,TechSupport,TotalCharges,Churn
4097-YODCF,0,Male,34,103.8,One year,Fiber optic,No,3470.8,No
9715-WZCLW,0,Male,71,97.2,Two year,Fiber optic,No,6910.3,No
9786-YWNHU,0,Female,63,63.55,Two year,DSL,Yes,4014.2,No
6407-GSJNL,0,Female,51,24.95,Two year,No,No internet service,1288,No
6005-OBZPH,1,Female,26,89.15,Month-to-month,Fiber optic,No,2277.65,Yes
4049-ZPALD,0,Female,64,99.0,Two year,Fiber optic,No,6375.8,No
7932-WPTDS,1,Female,1,24.8,Month-to-month,DSL,No,24.8,Yes
3733-UOCWF,1,Male,61,85.55,One year,Fiber optic,Yes,5251.75,No
6833-JMZYP,0,Female,15,94.0,Month-to-month,Fiber optic,No,1505.45,No
2722-VOJQL,0,Male,64,105.65,One year,Fiber optic,Yes,6903.1,Yes
1310-QRITU,0,Female,18,50.3,Month-to-month,DSL,No,913.3,No
8961-QDZZJ,0,Female,57,95.0,One year,Fiber optic,No,5535.8,No
9715-SBVSU,0,Male,14,61.4,Two year,DSL,No,815.55,No
8490-BXHEO,1,Male,18,80.55,Month-to-month,Fiber optic,No,1411.65,No
7173-TETGO,1,Female,72,78.5,Two year,Fiber optic,No,5602.25,No
7929-SKFGK,0,Male,70,114.3,Two year,Fiber optic,Yes,8244.3,No
2300-RQGOI,0,Female,38,20.05,Two year,No,No internet service,741.5,No
3563-SVYLG,0,Male,68,62.65,Two year,DSL,Yes,4375.8,No
5228-EXCET,0,Male,13,80.85,Month-to-month,Fiber optic,No,1008.7,Yes
6435-VWCCY,1,Male,65,92.7,Two year,Fiber optic,No,5968.4,No
4998-IKFSE,0,Female,30,100.45,Month-to-month,Fiber optic,No,3096.9,No
8630-QSGXK,0,Male,51,75.2,Two year,DSL,Yes,3901.25,No
2455-USLMV,0,Female,31,84.75,Month-to-month,Fiber optic,No,2613.4,No
7394-FKDNK,0,Female,9,89.45,Month-to-month,Fiber optic,No,853.1,Yes
9488-FVZCC,0,Female,72,79.5,Two year,DSL,Yes,5661.7,No
6331-LWDTQ,0,Male,10,72.15,Month-to-month,DSL,No,794.25,Yes
5995-WWKKG,0,Female,37,19.8,One year,No,No internet service,695.05,No
1597-FZREH,0,Female,2,76.4,Month-to-month,DSL,Yes,160.8,Yes
7879-CGSFV,0,Male,55,100.9,One year,Fiber optic,No,5552.05,No
9921-EZKBY,0,Male,33,95.3,Month-to-month,Fiber optic,No,3275.15,No
7432-FFVAR,0,Female,46,90.95,One year,Fiber optic,Yes,4236.6,No
7246-ZGQDF,0,Female,1,54.5,Month-to-month,DSL,Yes,54.5,No
7000-WCEVQ,1,Female,20,61.6,Month-to-month,DSL,No,1174.35,Yes
0727-IWKVK,0,Male,9,79.9,Month-to-month,Fiber optic,No,741.7,Yes
5959-BELXA,1,Male,32,96.15,Month-to-month,Fiber optic,No,3019.25,Yes
4456-RHSNB,0,Female,19,49.6,Month-to-month,DSL,No,962.9,No
3512-IZIKN,0,Female,70,65.3,Two year,DSL,Yes,4759.75,Yes
2481-SBOYW,0,Female,61,25.0,Two year,No,No internet service,1498.35,No
7109-MFBYV,0,Male,26,45.45,Month-to-month,DSL,No,1233.15,No
1833-TCXKK,0,Male,45,107.75,Month-to-month,Fiber optic,No,4882.8,No
1832-PEUTS,0,Male,62,89.1,Two year,Fiber optic,No,5411.65,No
6141-OOXUQ,0,Male,1,19.65,Month-to-month,No,No internet service,19.65,Yes
8660-BUETV,0,Female,3,44.75,Month-to-month,DSL,No,148.05,No
0580-PIQHM,0,Female,41,101.6,One year,Fiber optic,No,3930.55,No
5696-CEIQJ,0,Male,67,103.15,Two year,Fiber optic,Yes,6895.5,No
7503-ZGUZJ,0,Male,1,84.65,Month-to-month,Fiber optic,No,84.65,Yes
1696-HXOWK,0,Female,71,95.65,One year,Fiber optic,No,6856.95,No
3026-ATZYV,0,Female,37,75.1,One year,DSL,No,2658.8,No
4012-YCFAI,0,Male,60,61.35,Two year,DSL,Yes,3766.2,No
2506-TNFCO,1,Female,1,69.55,Month-to-month,Fiber optic,No,69.55,Yes
9970-QBCDA,0,Female,6,19.7,Month-to-month,No,No internet service,129.55,No
8718-PTMEZ,0,Female,13,31.05,Month-to-month,DSL,No,347.25,Yes
9496-IVVRP,0,Female,11,51.0,Month-to-month,DSL,No,581.7,No
2207-OBZNX,0,Male,7,51.0,Month-to-month,DSL,No,354.05,Yes
2657-VPXTA,0,Female,10,88.85,Month-to-month,Fiber optic,No,929.45,No
6551-VLJMV,0,Male,34,20.05,Two year,No,No internet service,679,No
1221-GHZEP,0,Female,62,65.1,Two year,DSL,Yes,3846.75,No
9289-LBQVU,0,Male,64,70.15,One year,DSL,Yes,4480.7,No
6142-VSJQO,0,Female,1,44.35,Month-to-month,DSL,No,44.35,Yes
3458-IDMFK,0,Male,25,20.75,Two year,No,No internet service,499.4,No
6933-FHBZC,0,Female,26,56.05,One year,DSL,No,1553.2,No
0221-NAUXK,0,Male,10,19.95,One year,No,No internet service,219.5,No
9770-KXGQU,0,Female,53,98.6,One year,Fiber optic,No,5311.85,No
6437-UKHMV,0,Female,7,79.7,Month-to-month,Fiber optic,No,586.05,Yes
6538-POCHL,0,Male,33,79.0,Month-to-month,Fiber optic,No,2576.8,No
6726-NNFWD,1,Female,71,89.45,Two year,Fiber optic,No,6435.25,No
3002-WQZWT,0,Female,29,74.2,Month-to-month,Fiber optic,No,1993.25,No
4277-UDIEF,0,Male,24,81.0,Month-to-month,DSL,Yes,1923.85,No
1208-NBVFH,0,Male,20,49.6,Month-to-month,DSL,No,939.8,No
4912-PIGUY,0,Female,1,84.6,Month-to-month,Fiber optic,No,84.6,No
1114-CENIM,0,Male,54,55.0,Month-to-month,DSL,No,3092.65,Yes
6060-DRTNL,1,Female,5,84.85,Month-to-month,Fiber optic,No,415.55,Yes
2725-TTRIQ,0,Female,72,84.2,Two year,DSL,Yes,5986.55,No
3374-TTZTK,0,Male,52,106.3,Two year,Fiber optic,Yes,5487,No
8990-ZXLSU,0,Female,9,69.05,Month-to-month,Fiber optic,No,651.5,No
2275-RBYQS,0,Female,1,45.4,Month-to-month,DSL,No,45.4,No
8473-VUVJN,1,Male,1,73.65,Month-to-month,Fiber optic,No,73.65,Yes
6289-CPNLD,0,Male,33,73.9,One year,DSL,Yes,2405.05,Yes
5536-SLHPM,0,Female,55,77.75,Month-to-month,Fiber optic,No,4458.15,Yes
4419-UJMUS,0,Male,69,99.35,Two year,Fiber optic,Yes,6856.45,No
7794-JASDG,0,Male,1,50.75,Month-to-month,DSL,No,50.75,No
7609-YBPXG,0,Male,54,87.1,Two year,DSL,Yes,4735.2,No
5519-TEEUH,0,Male,33,20.15,One year,No,No internet service,682.15,No
7856-GANIL,1,Male,45,98.7,One year,Fiber optic,Yes,4525.8,No
0804-XBFBV,0,Female,11,25.2,Month-to-month,DSL,No,321.05,No
2676-OXPPQ,0,Male,6,55.7,Month-to-month,DSL,No,335.65,No
3703-TTEPD,0,Male,21,65.35,Month-to-month,DSL,No,1424.4,No
2799-TSLAG,0,Female,65,25.3,Two year,No,No internet service,1748.55,No
0196-VULGZ,1,Female,6,84.35,Month-to-month,Fiber optic,No,474.9,Yes
8837-VVWLQ,0,Female,8,84.95,Month-to-month,Fiber optic,No,668.4,Yes
2696-NARTR,0,Male,11,73.85,Month-to-month,Fiber optic,Yes,926.25,Yes
2208-NKVVH,0,Male,43,24.25,Two year,No,No internet service,1077.95,No
7614-QVWQL,0,Male,49,51.8,One year,DSL,No,2541.25,Yes
1976-CFOCS,1,Female,1,46.0,Month-to-month,DSL,No,46,Yes
4631-OACRM,1,Male,15,79.4,Month-to-month,Fiber optic,No,1156.1,Yes
7139-JZFVG,0,Male,60,60.5,Two year,DSL,No,3694.45,No
4987-GQWPO,0,Male,17,25.1,Month-to-month,DSL,No,382.8,No
3755-JBMNH,1,Male,16,71.8,Month-to-month,Fiber optic,No,1167.8,Yes
1757-TCATG,0,Male,35,20.05,One year,No,No internet service,746.75,No
6345-ULYRW,1,Male,44,88.4,One year,Fiber optic,No,3912.9,Yes
4776-XSKYQ,0,Female,12,30.25,One year,DSL,Yes,368.85,No
8048-DSDFQ,0,Male,1,20.2,Month-to-month,No,No internet service,20.2,No
5753-QQWPW,0,Female,28,59.9,One year,DSL,Yes,1654.7,No
6010-DDPPW,0,Male,70,25.15,Two year,No,No internet service,1940.85,No
1809-DMJHQ,0,Female,5,46.0,Month-to-month,DSL,No,221.7,Yes
6693-FRIRW,0,Male,18,101.3,Month-to-month,Fiber optic,No,1794.65,No
6586-MYGKD,0,Male,70,76.95,Two year,DSL,Yes,5289.8,No
3173-NVMPX,0,Female,9,55.3,Month-to-month,DSL,No,501.2,No
0248-PGHBZ,1,Female,67,92.45,Two year,Fiber optic,Yes,6140.85,No
0623-GDISB,0,Female,1,48.45,Month-to-month,DSL,No,48.45,No
2892-GESUL,0,Female,18,19.35,Two year,No,No internet service,309.25,No
6923-EFPNL,0,Male,4,51.75,Month-to-month,DSL,No,201.1,Yes
7472-EQOAV,1,Male,71,86.7,One year,Fiber optic,No,6179.35,No
9574-RKJIF,0,Male,30,94.4,Month-to-month,Fiber optic,No,2838.7,Yes
2043-WVTQJ,0,Male,1,55.7,Month-to-month,DSL,No,55.7,No
8034-RYTVV,0,Female,55,84.25,One year,Fiber optic,No,4589.85,No
3863-QSTYI,0,Male,59,64.65,Month-to-month,DSL,Yes,3735.45,No
2619-WFQWU,0,Female,1,70.15,Month-to-month,Fiber optic,No,70.15,Yes
5044-LRQAQ,0,Female,7,69.2,Month-to-month,Fiber optic,No,477.55,No
1716-LSAMB,0,Male,45,54.65,Two year,DSL,Yes,2553.7,No
1333-PBMXB,0,Female,54,24.75,One year,No,No internet service,1342.15,No
6546-OPBBH,0,Male,51,23.95,One year,No,No internet service,1216.35,No
5985-BEHZK,1,Female,72,105.0,One year,Fiber optic,No,7578.05,No
9127-QRZMH,0,Male,44,59.85,One year,DSL,Yes,2603.95,No
5919-VCZYM,0,Male,2,20.05,Month-to-month,No,No internet service,42.7,No
9644-KVCNC,0,Female,66,92.15,One year,Fiber optic,No,6056.9,No
2137-DQMEV,0,Male,68,44.8,One year,DSL,No,2983.65,No
8174-LNWMW,0,Female,31,20.9,Two year,No,No internet service,689.35,No
9279-CJEOJ,1,Female,21,95.4,Month-to-month,Fiber optic,No,2025.1,No
7964-VEXDG,0,Male,21,80.35,Month-to-month,Fiber optic,No,1747.2,No
2404-JIBFC,0,Female,55,85.1,Two year,DSL,Yes,4657.95,No
0778-NELLA,0,Male,9,34.7,Month-to-month,DSL,No,296.1,Yes
8029-XYPWT,1,Male,71,115.05,Two year,Fiber optic,Yes,8016.6,No
4614-NUVZD,0,Female,1,81.1,Month-to-month,Fiber optic,No,81.1,Yes
4632-PAOYU,0,Male,22,19.95,One year,No,No internet service,433.5,No
3803-KMQFW,0,Female,1,20.55,Month-to-month,No,No internet service,20.55,Yes
6804-GDMOI,0,Female,61,106.6,Two year,Fiber optic,Yes,6428.4,Yes
2990-OGYTD,0,Female,67,86.15,Two year,DSL,Yes,5883.85,No
6646-JPPHA,1,Female,14,78.85,Month-to-month,Fiber optic,No,1043.8,No
9572-MTILT,0,Male,59,106.75,Month-to-month,Fiber optic,Yes,6252.9,Yes
7658-UYUQS,1,Male,21,86.55,Month-to-month,Fiber optic,No,1857.25,No
7880-XSOJX,0,Male,4,42.4,Month-to-month,DSL,Yes,146.4,No
9611-CTWIH,0,Female,3,89.45,Month-to-month,Fiber optic,No,240.45,Yes
4589-IUAJB,0,Male,70,24.25,Two year,No,No internet service,1724.15,No
0329-GTIAJ,0,Female,3,97.9,Month-to-month,Fiber optic,Yes,315.3,Yes
8746-BFOAJ,1,Male,21,20.5,One year,No,No internet service,429.55,No
8457-XIGKN,0,Male,20,19.6,Month-to-month,No,No internet service,356.15,No
6072-NUQCB,0,Male,22,20.25,One year,No,No internet service,488.25,No
6629-CZTTH,0,Male,1,55.7,Month-to-month,DSL,No,55.7,Yes
8838-GPHZP,0,Female,63,20.6,Two year,No,No internet service,1298.7,No
8750-QWZAJ,0,Female,70,19.8,Two year,No,No internet service,1378.75,No
5364-EVNIB,0,Male,13,79.8,Month-to-month,Fiber optic,No,973.45,Yes
6918-UMQCG,0,Female,5,80.2,Month-to-month,Fiber optic,No,384.25,No
0675-NCDYU,0,Female,72,116.4,Two year,Fiber optic,Yes,8543.25,No
6339-DKLMK,0,Female,13,31.65,Month-to-month,DSL,No,389.95,No
1346-PJWTK,0,Male,61,94.15,Month-to-month,Fiber optic,Yes,5731.85,No
5088-QZLRL,0,Male,1,20.65,Month-to-month,No,No internet service,20.65,No
8023-QHAIO,1,Female,56,76.85,Month-to-month,Fiber optic,Yes,4275.75,No
4397-FRLTA,0,Female,4,20.15,Month-to-month,No,No internet service,84.5,No
3057-VJJQE,0,Male,35,55.25,Two year,DSL,No,1924.1,No
5087-SUURX,0,Female,18,39.05,Month-to-month,DSL,No,669.85,Yes
2302-OUZXB,0,Male,72,82.15,Two year,DSL,No,5784.3,No
8133-ANHHJ,1,Female,49,103.0,One year,Fiber optic,Yes,5166.2,No
2270-CHBFN,0,Female,44,95.1,Month-to-month,Fiber optic,Yes,4060.55,No
0013-EXCHZ,1,Female,3,83.9,Month-to-month,Fiber optic,Yes,267.4,Yes
5982-FPVQN,0,Female,37,95.15,Month-to-month,Fiber optic,No,3532.85,No
9107-UKCKY,0,Male,61,79.8,One year,DSL,No,4914.8,No
4654-ULTTN,0,Male,70,74.8,Two year,DSL,Yes,5315.8,No
5550-VFRLC,1,Female,1,69.85,Month-to-month,Fiber optic,No,69.85,Yes
5546-BYZSM,0,Female,41,20.45,Month-to-month,No,No internet service,775.6,No
1492-KGETH,0,Male,70,78.35,One year,DSL,Yes,5445.95,No
4929-BSTRX,0,Female,1,53.55,Month-to-month,DSL,No,53.55,Yes
4163-HFTUK,0,Male,51,19.1,One year,No,No internet service,1007.8,No
8215-NGSPE,0,Female,42,20.0,Two year,No,No internet service,833.55,No
2225-ZRGSG,0,Female,70,93.9,Two year,Fiber optic,Yes,6579.05,Yes
8859-YSTWS,0,Male,48,19.95,One year,No,No internet service,1004.5,No
5271-YNWVR,0,Male,68,113.15,Two year,Fiber optic,Yes,7856,Yes
7601-DHFWZ,0,Female,48,24.0,Two year,No,No internet service,1183.05,No
2657-ALMWY,1,Female,26,84.95,Month-to-month,Fiber optic,No,2169.75,Yes
6330-JKLPC,0,Male,11,80.5,Month-to-month,Fiber optic,No,896.9,Yes
4667-OHGKG,0,Male,1,19.3,Month-to-month,No,No internet service,19.3,Yes
1998-VHJHK,0,Female,27,19.15,One year,No,No internet service,501.35,No
1707-HABPF,1,Female,46,91.3,One year,Fiber optic,No,4126.35,No
1660-HSOOQ,0,Male,1,49.65,Month-to-month,DSL,No,49.65,Yes
7253-UVNDW,0,Female,46,54.35,Two year,DSL,Yes,2460.15,Yes
0487-VVUVK,0,Male,25,19.15,Month-to-month,No,No internet service,477.6,No
7228-OMTPN,0,Male,4,88.45,Month-to-month,Fiber optic,No,370.65,Yes
5063-IUOKK,0,Male,13,19.75,Two year,No,No internet service,265.75,No
4508-OEBEY,0,Male,31,75.5,One year,DSL,Yes,2424.45,No
0027-KWYKW,0,Female,23,83.75,Month-to-month,Fiber optic,No,1849.95,No
2308-STERM,0,Female,2,19.4,Month-to-month,No,No internet service,61.05,No
5982-XMDEX,0,Female,65,26.5,Two year,No,No internet service,1698.55,No
6284-AHOOQ,1,Male,22,90.5,Month-to-month,Fiber optic,Yes,1910.6,Yes
6051-PTVNS,0,Female,55,19.15,One year,No,No internet service,998.1,No
2344-JMOGN,0,Male,9,94.85,Month-to-month,Fiber optic,Yes,890.6,Yes
3799-ISUZQ,0,Male,7,69.95,Month-to-month,Fiber optic,No,529.5,Yes
2877-VDUER,0,Female,35,40.9,One year,DSL,Yes,1383.6,No
9152-AMKAK,0,Male,6,80.25,Two year,DSL,Yes,493.4,No
1794-HBQTJ,0,Female,1,48.6,Month-to-month,DSL,No,48.6,Yes
9432-VOFYX,0,Male,17,70.8,Month-to-month,Fiber optic,No,1207,No
8049-WJCLQ,0,Male,10,60.2,Month-to-month,DSL,No,563.5,No
6586-PSJOX,0,Male,15,55.2,One year,DSL,Yes,864.55,No
2460-FPSYH,1,Female,40,55.8,Month-to-month,DSL,No,2109.35,Yes
9705-ZJBCG,0,Female,13,54.15,One year,DSL,Yes,701.05,No
4818-DRBQT,0,Male,29,80.15,Month-to-month,Fiber optic,No,2265.25,Yes
1320-HTRDR,0,Female,3,75.5,Month-to-month,Fiber optic,No,220.6,Yes
6847-KJLTS,1,Female,58,100.4,Month-to-month,Fiber optic,Yes,5749.8,No
9670-BPNXF,0,Female,45,62.55,One year,DSL,Yes,2796.45,No
3913-FCUUW,0,Female,72,70.45,Two year,DSL,Yes,5165.7,No
3301-VKTGC,0,Male,68,85.5,One year,Fiber optic,No,5696.6,No
1493-AMTIE,0,Male,1,20.2,Month-to-month,No,No internet service,20.2,Yes
9555-SAHUZ,0,Female,38,54.5,Month-to-month,DSL,No,2076.05,No
0816-TSPHQ,0,Male,2,20.75,Month-to-month,No,No internet service,44.2,No
9932-WBWIK,0,Male,11,20.35,Month-to-month,No,No internet service,215.25,No
4619-EVPHY,1,Female,20,91.0,One year,Fiber optic,No,1859.5,No
5286-YHCVC,0,Male,72,104.8,Two year,Fiber optic,No,7470.1,No
6424-ELEYH,0,Female,3,74.75,Month-to-month,Fiber optic,No,229.5,Yes
4391-RESHN,0,Male,23,104.05,Month-to-month,Fiber optic,Yes,2470.1,Yes
9115-YQHGA,0,Male,40,51.1,Month-to-month,DSL,Yes,2092.9,No
4462-CYWMH,1,Male,62,89.8,Month-to-month,Fiber optic,No,5629.55,No
8963-MQVYN,0,Female,22,20.55,Month-to-month,No,No internet service,469.85,No
2458-EOMRE,0,Female,11,64.05,Month-to-month,DSL,No,733.95,No
9334-GWGOW,1,Male,7,74.85,Month-to-month,Fiber optic,No,485.25,No
6821-BUXUX,0,Female,13,96.65,Month-to-month,Fiber optic,No,1244.5,Yes
5028-HTLJB,1,Male,1,20.05,Month-to-month,No,No internet service,20.05,Yes
9801-GDWGV,0,Female,39,103.45,Month-to-month,Fiber optic,No,3994.45,Yes
6542-LWGXJ,0,Male,3,25.0,Month-to-month,DSL,No,78.25,No
5567-GZKQY,0,Male,58,20.3,Two year,No,No internet service,1131.5,No
1222-LRYKO,0,Male,6,26.35,Month-to-month,No,No internet service,184.05,No
2320-JRSDE,0,Female,1,19.9,Month-to-month,No,No internet service,19.9,Yes
2087-QAREY,0,Female,22,54.7,Month-to-month,DSL,No,1178.75,No
0601-WZHJF,0,Male,14,46.35,Month-to-month,DSL,No,667.7,Yes
4423-JWZJN,0,Male,64,90.25,One year,Fiber optic,No,5629.15,No
5143-WMWOG,0,Male,1,19.95,Month-to-month,No,No internet service,19.95,Yes
6490-FGZAT,0,Male,6,20.65,Month-to-month,No,No internet service,109.3,No
5393-RXQSZ,0,Male,1,79.6,Month-to-month,Fiber optic,No,79.6,Yes
7452-FOLON,0,Male,39,25.45,One year,No,No internet service,958.45,No
2320-TZRRH,0,Female,20,19.5,One year,No,No internet service,403.15,No
0231-LXVAP,0,Male,1,75.9,Month-to-month,Fiber optic,Yes,75.9,Yes
9444-JTXHZ,0,Male,1,76.2,Month-to-month,Fiber optic,No,76.2,Yes
4942-VZZOM,0,Male,64,66.15,One year,DSL,No,4392.5,No
5510-BOIUJ,0,Male,1,19.25,Month-to-month,No,No internet service,19.25,Yes
7502-BNYGS,0,Female,46,69.1,Month-to-month,DSL,No,3168,No
4291-HYEBC,1,Female,28,39.1,One year,DSL,No,1096.6,No
6147-CBCRA,0,Female,33,20.05,Month-to-month,No,No internet service,669.45,No
6047-SUHPR,0,Male,39,59.8,One year,DSL,No,2343.85,No
4471-KXAUH,0,Female,42,84.3,Month-to-month,Fiber optic,Yes,3588.4,Yes
9752-ZNQUT,0,Female,1,48.6,Month-to-month,DSL,No,48.6,No
7638-QVMVY,0,Female,7,79.0,Month-to-month,Fiber optic,No,522.95,Yes
1576-PFZIW,1,Male,70,105.35,Two year,Fiber optic,No,7511.9,No
5666-MBJPT,0,Male,65,25.1,Two year,No,No internet service,1725,No
7312-XSBAT,0,Male,1,49.75,Month-to-month,DSL,No,49.75,No
3096-GKWEB,0,Male,18,94.75,Month-to-month,Fiber optic,No,1691.9,No
2371-JQHZZ,0,Male,24,93.0,Month-to-month,Fiber optic,No,2248.05,No
0674-GCDXG,0,Male,63,71.9,Two year,DSL,Yes,4479.2,No
1121-QSIVB,0,Female,44,77.55,One year,DSL,No,3471.1,No
4396-KLSEH,0,Male,4,19.85,Month-to-month,No,No internet service,63,No
3244-DCJWY,0,Female,1,70.25,Month-to-month,Fiber optic,No,70.25,Yes
2824-MYYBN,0,Female,37,95.25,Month-to-month,Fiber optic,No,3314.15,No
0875-CABNR,1,Female,10,84.6,Month-to-month,Fiber optic,No,865.55,Yes
6345-HOVES,0,Male,34,25.05,Month-to-month,DSL,No,852.7,No
8318-LCNBW,0,Male,35,53.15,One year,DSL,No,1930.9,No
6469-QJKZW,0,Female,4,20.15,Month-to-month,No,No internet service,91.4,No
0147-ESWWR,1,Female,39,101.25,Month-to-month,Fiber optic,Yes,3949.15,No
1217-VASWC,1,Male,43,100.55,One year,Fiber optic,No,4304,No
7812-FZHPE,0,Female,17,24.1,Month-to-month,No,No internet service,409.9,Yes
6370-ZVHDV,0,Female,61,25.3,Two year,No,No internet service,1554.9,No
5915-DGNVC,0,Female,49,71.8,One year,DSL,No,3472.05,No
6260-XLACS,0,Male,4,19.7,One year,No,No internet service,117.8,No
3566-CAAYU,0,Female,64,49.85,Two year,DSL,Yes,3210.35,No
4983-CCWMC,0,Male,3,69.6,Month-to-month,Fiber optic,No,207.4,No
9103-CXVOK,0,Male,1,19.75,Month-to-month,No,No internet service,19.75,No
2896-TBNBE,0,Male,40,80.8,One year,Fiber optic,No,3132.75,No
4797-AXPXK,0,Female,1,60.0,Month-to-month,DSL,Yes,60,Yes
5229-PRWKT,0,Male,8,86.55,Month-to-month,Fiber optic,No,649.65,Yes
6982-UQZLY,1,Female,1,20.85,Month-to-month,No,No internet service,20.85,Yes
2522-WLNSF,1,Female,34,64.2,One year,DSL,Yes,2106.3,No
3841-CONLJ,0,Female,1,35.0,Month-to-month,DSL,No,35,No
5057-LCOUI,0,Female,39,50.75,Month-to-month,DSL,No,2011.4,Yes
0193-ESZXP,1,Female,58,105.5,One year,Fiber optic,Yes,6205.5,Yes
4475-NVTLU,0,Male,45,19.2,Two year,No,No internet service,903.7,No
4369-HTUIF,1,Male,6,85.15,Month-to-month,Fiber optic,No,503.6,Yes
9386-LDCZR,0,Male,43,90.65,One year,Fiber optic,Yes,3882.3,No
9585-KKMFD,0,Male,41,20.0,Two year,No,No internet service,879.8,No
5399-ZIMKF,0,Male,5,74.65,Month-to-month,Fiber optic,No,383.65,No
0336-KXKFK,0,Male,72,61.2,Two year,DSL,Yes,4390.25,No
5619-XZZKR,0,Male,4,19.95,One year,No,No internet service,68.2,No
3948-FVVRP,0,Male,9,54.8,Month-to-month,DSL,Yes,452.8,No
5327-XOKKY,1,Male,72,73.45,Two year,DSL,No,5329,No
0983-TATYJ,0,Female,33,51.45,One year,DSL,Yes,1758.9,No
1813-JYWTO,0,Female,72,80.45,Two year,Fiber optic,No,5737.6,No
0156-FVPTA,0,Male,22,54.2,Month-to-month,DSL,Yes,1152.7,Yes
1984-FCOWB,0,Female,70,109.5,One year,Fiber optic,Yes,7674.55,Yes
0654-HMSHN,0,Male,21,104.4,Month-to-month,Fiber optic,No,2157.95,Yes
6719-OXYBR,0,Male,15,85.3,Month-to-month,Fiber optic,No,1219.85,No
3312-ZWLGF,1,Male,29,79.3,Month-to-month,Fiber optic,Yes,2414.55,No
6476-YHMGA,0,Female,15,76.5,Month-to-month,DSL,Yes,1155.6,No
5287-QWLKY,1,Male,71,105.1,Month-to-month,Fiber optic,No,7548.1,Yes
0795-XCCTE,1,Male,72,25.4,Two year,No,No internet service,1809.35,No
0168-XZKBB,0,Female,19,86.85,Month-to-month,Fiber optic,No,1564.4,No
3785-NRHYR,0,Male,1,19.65,Month-to-month,No,No internet service,19.65,No
5196-SGOAK,0,Female,1,75.7,Month-to-month,Fiber optic,No,75.7,Yes
4537-DKTAL,0,Female,2,45.55,Month-to-month,DSL,No,84.4,No
7072-MBHEV,1,Female,11,78.1,Month-to-month,Fiber optic,No,864.85,No
5602-BVFMK,0,Female,12,19.3,One year,No,No internet service,228.75,No
6297-NOOPG,0,Female,70,110.5,Two year,Fiber optic,Yes,7752.05,No
1891-UAWWU,1,Female,20,90.8,Month-to-month,Fiber optic,No,1951,Yes
8204-TIFGJ,0,Female,23,20.3,Month-to-month,No,No internet service,470.6,No
8050-DVOJX,1,Male,49,81.35,Two year,DSL,Yes,4060.9,No
6108-OQZDQ,0,Female,4,97.95,Month-to-month,Fiber optic,No,384.5,Yes
0363-QJVFX,0,Male,32,108.15,Month-to-month,Fiber optic,Yes,3432.9,Yes
8903-XEBGX,0,Male,2,55.3,Month-to-month,DSL,No,108.65,No
8169-SAEJD,1,Male,69,56.55,Two year,DSL,No,3952.65,No
9840-DVNDC,0,Male,6,80.5,Month-to-month,Fiber optic,No,463.05,Yes
1089-XZWHH,0,Female,24,19.7,Two year,No,No internet service,494.05,No
2325-WINES,0,Female,32,104.05,One year,Fiber optic,No,3416.85,No
6064-ZATLR,0,Female,27,52.85,Two year,DSL,No,1498.65,No
3096-JRDSO,1,Female,27,104.3,Month-to-month,Fiber optic,Yes,2867.75,Yes
7824-PANSQ,0,Male,58,80.65,Month-to-month,Fiber optic,Yes,4807.35,No
8042-JVNFH,0,Male,1,71.35,Month-to-month,Fiber optic,No,71.35,Yes
9648-BCHKM,0,Female,18,24.65,Two year,No,No internet service,471.35,No
2888-ADFAO,0,Female,47,21.3,Two year,No,No internet service,1041.8,No
8707-HOEDG,0,Female,70,110.2,Two year,Fiber optic,Yes,7689.8,No
3374-LXDEV,0,Female,13,89.4,Month-to-month,Fiber optic,Yes,1132.35,Yes
4072-IPYLT,0,Female,36,51.05,Month-to-month,DSL,No,1815,No
7167-PCEYD,0,Male,67,19.8,Two year,No,No internet service,1311.3,No
4936-YPJNK,0,Female,10,19.9,Month-to-month,No,No internet service,199.45,No
1580-BMCMR,1,Male,19,87.3,Month-to-month,Fiber optic,No,1637.3,No
4817-KEQSP,0,Female,71,19.85,Two year,No,No internet service,1326.35,No
6408-WHTEF,0,Male,72,89.4,Two year,DSL,Yes,6376.55,No
9251-AWQGT,0,Female,48,20.0,Two year,No,No internet service,935.9,No
8749-CLJXC,0,Male,1,20.05,Month-to-month,No,No internet service,20.05,No
7989-VCQOH,0,Male,18,83.25,Month-to-month,DSL,Yes,1611.15,No
5049-GLYVG,0,Male,1,20.6,Month-to-month,No,No internet service,20.6,Yes
4199-QHJNM,1,Male,67,102.9,Two year,Fiber optic,Yes,6989.7,No
8882-TLVRW,0,Male,69,39.1,Two year,DSL,Yes,2779.5,No
5883-GTGVD,0,Male,19,99.95,Month-to-month,Fiber optic,No,1931.75,Yes
5135-GRQJV,1,Male,72,114.5,Two year,Fiber optic,Yes,8331.95,No
2384-OVPSA,1,Female,38,20.2,Two year,No,No internet service,735.9,No
1371-WEPDS,1,Male,40,55.8,One year,DSL,No,2283.3,No
3580-GICBM,0,Female,61,24.2,Two year,No,No internet service,1445.2,No
4817-QRJSX,0,Female,10,81.0,Month-to-month,Fiber optic,No,818.05,Yes
9730-DRTMJ,0,Male,32,72.8,One year,DSL,Yes,2333.05,No
